# settings: ObjectDict([('device', 'cpu'), ('num_threads', 4), ('lr', 0.1), ('batch_size', 64), ('n_lstm', 8), ('n_updates', 10000000.0), ('results_dir', 'results'), ('print_stats_at', 100.0), ('plot_at', 1000.0), ('validate_at', 500.0), ('n_samples', 100000.0), ('rnd_seed', 42)])
[train] u: 0000100; loss: 0.0329351; baccs: [0.5 0.5 0.5 ... 0.5 0.5 0.5]; train_aucs:[0.66416941 0.33132721 0.3897695  ... 0.55573593 0.89907383 0.90054531]; bacc: 0.5000; average_auc:0.4588
[train] u: 0049200; loss: 0.2401859; baccs: [0.5        0.4996969  0.49969542 ... 0.5        0.5        0.5       ]; train_aucs:[0.65933007 0.3298118  0.39192025 ... 0.55205628 0.89284169 0.90236302]; bacc: 0.5000; average_auc:0.4600
[train] u: 0049300; loss: 0.1906542; baccs: [0.5 0.5 0.5 ... 0.5 0.5 0.5]; train_aucs:[0.65687251 0.32979737 0.39085109 ... 0.55164502 0.88946594 0.90218991]; bacc: 0.4999; average_auc:0.4604
[train] u: 0049400; loss: 0.1777104; baccs: [0.5       0.4999134 0.5       ... 0.5       0.5       0.5      ]; train_aucs:[0.65802009 0.33002829 0.39004576 ... 0.55147186 0.88998529 0.90236302]; bacc: 0.5000; average_auc:0.4600
[train] u: 0049500; loss: 0.1605916; baccs: [0.4999567 0.5       0.5       ... 0.5       0.5       0.5      ]; train_aucs:[0.65881041 0.32968191 0.38955953 ... 0.55261905 0.89266857 0.91543322]; bacc: 0.5000; average_auc:0.4602
[validation] u: 0049500; loss: 0.1678414; baccs: [0.5 0.5 0.5 ... 0.5 0.5 0.5]; validation_aucs:[0.86788776 0.74850611 0.48152751 ... 0.29709015 0.29799948 0.47626473]; bacc: 0.5000; validation_auc:0.4524
[train] u: 0049600; loss: 0.1362593; baccs: [0.5 0.5 0.5 ... 0.5 0.5 0.5]; train_aucs:[0.65925429 0.32839741 0.38914927 ... 0.55244589 0.89336103 0.91093223]; bacc: 0.5000; average_auc:0.4603
[train] u: 0049700; loss: 0.1418750; baccs: [0.5 0.5 0.5 ... 0.5 0.5 0.5]; train_aucs:[0.6593842  0.3298118  0.38896693 ... 0.55132035 0.88998529 0.91647191]; bacc: 0.5000; average_auc:0.4602
[train] u: 0049800; loss: 0.1296064; baccs: [0.5 0.5 0.5 ... 0.5 0.5 0.5]; train_aucs:[0.65950329 0.32780568 0.38902771 ... 0.55231602 0.8838397  0.91811651]; bacc: 0.5000; average_auc:0.4602
[train] u: 0049900; loss: 0.1178759; baccs: [0.5 0.5 0.5 ... 0.5 0.5 0.5]; train_aucs:[0.65969816 0.33201997 0.39052509 ... 0.55422078 0.89665022 0.90963386]; bacc: 0.5000; average_auc:0.4602
[train] u: 0050000; loss: 0.1179812; baccs: [0.5 0.5 0.5 ... 0.5 0.5 0.5]; train_aucs:[0.66001213 0.32986953 0.39085109 ... 0.55307359 0.89388038 0.9117978 ]; bacc: 0.5000; average_auc:0.4603
[validation] u: 0050000; loss: 0.1248745; baccs: [0.5 0.5 0.5 ... 0.5 0.5 0.5]; validation_aucs:[0.86749805 0.74642764 0.48313848 ... 0.29618083 0.29696025 0.47609148]; bacc: 0.5000; validation_auc:0.4523
[train] u: 0050100; loss: 0.1042053; baccs: [0.5 0.5 0.5 ... 0.5 0.5 0.5]; train_aucs:[0.6600013  0.32943655 0.39125168 ... 0.55186147 0.89275513 0.92192504]; bacc: 0.5001; average_auc:0.4600
[train] u: 0050200; loss: 0.0999584; baccs: [0.5 0.5 0.5 ... 0.5 0.5 0.5]; train_aucs:[0.6606617  0.32874379 0.39157767 ... 0.55101732 0.8895525  0.92685882]; bacc: 0.5000; average_auc:0.4602
[train] u: 0050300; loss: 0.1086192; baccs: [0.5 0.5 0.5 ... 0.5 0.5 0.5]; train_aucs:[0.66035857 0.32711292 0.39130279 ... 0.55097403 0.88894659 0.91292305]; bacc: 0.5000; average_auc:0.4599
[train] u: 0050400; loss: 0.0990612; baccs: [0.5 0.5 0.5 ... 0.5 0.5 0.5]; train_aucs:[0.66223151 0.3292778  0.39249765 ... 0.55344156 0.89379382 0.9146542 ]; bacc: 0.5000; average_auc:0.4603
[train] u: 0050500; loss: 0.0908970; baccs: [0.5 0.5 0.5 ... 0.5 0.5 0.5]; train_aucs:[0.66271869 0.32793557 0.3916868  ... 0.55316017 0.89137021 0.91430797]; bacc: 0.5000; average_auc:0.4601
[validation] u: 0050500; loss: 0.0974284; baccs: [0.5 0.5 0.5 ... 0.5 0.5 0.5]; validation_aucs:[0.87087555 0.74019226 0.48367547 ... 0.29709015 0.29838919 0.47626473]; bacc: 0.5000; validation_auc:0.4524
[train] u: 0050600; loss: 0.0904303; baccs: [0.4998701 0.5       0.5       ... 0.5       0.5       0.5      ]; train_aucs:[0.67330677 0.3309664  0.39221033 ... 0.55285714 0.89396693 0.91326928]; bacc: 0.5000; average_auc:0.4599
[train] u: 0050700; loss: 0.0913567; baccs: [0.5 0.5 0.5 ... 0.5 0.5 0.5]; train_aucs:[0.67001559 0.33076435 0.39154314 ... 0.55183983 0.89197611 0.91958799]; bacc: 0.5000; average_auc:0.4601
[train] u: 0050800; loss: 0.0917538; baccs: [0.5 0.5 0.5 ... 0.5 0.5 0.5]; train_aucs:[0.66678936 0.33152927 0.39191887 ... 0.55417749 0.89370726 0.91049944]; bacc: 0.5000; average_auc:0.4600
[train] u: 0050900; loss: 0.0866238; baccs: [0.5 0.5 0.5 ... 0.5 0.5 0.5]; train_aucs:[0.67163953 0.33049013 0.39175587 ... 0.55270563 0.89327447 0.91733749]; bacc: 0.5000; average_auc:0.4601
[train] u: 0051000; loss: 0.0825631; baccs: [0.5 0.5 0.5 ... 0.5 0.5 0.5]; train_aucs:[0.6647432  0.32994169 0.39164398 ... 0.55179654 0.89396693 0.92279062]; bacc: 0.5001; average_auc:0.4597
[validation] u: 0051000; loss: 0.0885082; baccs: [0.5 0.5 0.5 ... 0.5 0.5 0.5]; validation_aucs:[0.87529228 0.74902572 0.48461137 ... 0.3018966  0.29773967 0.47626473]; bacc: 0.5000; validation_auc:0.4520
[train] u: 0051100; loss: 0.0863445; baccs: [0.5 0.5 0.5 ... 0.5 0.5 0.5]; train_aucs:[0.66407197 0.32898915 0.3918346  ... 0.55123377 0.88851381 0.92694538]; bacc: 0.5000; average_auc:0.4598
[train] u: 0051200; loss: 0.0933755; baccs: [0.5 0.5 0.5 ... 0.5 0.5 0.5]; train_aucs:[0.66471072 0.32659335 0.39152518 ... 0.55175325 0.88600364 0.90980698]; bacc: 0.5000; average_auc:0.4598
[train] u: 0051300; loss: 0.0850448; baccs: [0.5 0.5 0.5 ... 0.5 0.5 0.5]; train_aucs:[0.66652953 0.32963861 0.39271866 ... 0.55441558 0.89604432 0.90790271]; bacc: 0.5001; average_auc:0.4605
[train] u: 0051400; loss: 0.0834326; baccs: [0.5 0.5 0.5 ... 0.5 0.5 0.5]; train_aucs:[0.66690845 0.3285706  0.39136909 ... 0.5524026  0.89180299 0.91958799]; bacc: 0.5000; average_auc:0.4601
[train] u: 0051500; loss: 0.0861491; baccs: [0.5 0.5 0.5 ... 0.5 0.5 0.5]; train_aucs:[0.66572839 0.32891698 0.39202247 ... 0.55248918 0.89162988 0.91716437]; bacc: 0.5000; average_auc:0.4599
[validation] u: 0051500; loss: 0.0905829; baccs: [0.5 0.5 0.5 ... 0.5 0.5 0.5]; validation_aucs:[0.86009353 0.7416212  0.48433521 ... 0.29942842 0.29929852 0.4765246 ]; bacc: 0.5000; validation_auc:0.4524
[train] u: 0051600; loss: 0.0916610; baccs: [0.5        0.49987012 0.5        ... 0.5        0.5        0.5       ]; train_aucs:[0.66471072 0.33125505 0.39147684 ... 0.55181818 0.88963905 0.92607981]; bacc: 0.5000; average_auc:0.4600
[train] u: 0051700; loss: 0.0787622; baccs: [0.5 0.5 0.5 ... 0.5 0.5 0.5]; train_aucs:[0.66530617 0.3292345  0.39168266 ... 0.55201299 0.89171644 0.91214403]; bacc: 0.5000; average_auc:0.4600
[train] u: 0051800; loss: 0.0821711; baccs: [0.5        0.5        0.49991298 ... 0.49969697 0.5        0.5       ]; train_aucs:[0.66678936 0.33021591 0.3914354  ... 0.55108225 0.88591708 0.91707782]; bacc: 0.5000; average_auc:0.4604
[train] u: 0051900; loss: 0.0874104; baccs: [0.5 0.5 0.5 ... 0.5 0.5 0.5]; train_aucs:[0.66450502 0.32864277 0.39135666 ... 0.55149351 0.89474595 0.92123258]; bacc: 0.5000; average_auc:0.4600
[train] u: 0052000; loss: 0.0874887; baccs: [0.5 0.5 0.5 ... 0.5 0.5 0.5]; train_aucs:[0.65766283 0.3285706  0.3913829  ... 0.55320346 0.89223578 0.91300961]; bacc: 0.5000; average_auc:0.4600
[validation] u: 0052000; loss: 0.0938828; baccs: [0.5 0.5 0.5 ... 0.5 0.5 0.5]; validation_aucs:[0.8759418  0.7348662  0.48408972 ... 0.29722006 0.29942842 0.47600485]; bacc: 0.4999; validation_auc:0.4520
[train] u: 0052100; loss: 0.0829066; baccs: [0.5 0.5 0.5 ... 0.5 0.5 0.5]; train_aucs:[0.66249134 0.32539545 0.39110387 ... 0.55183983 0.88808102 0.90348827]; bacc: 0.5000; average_auc:0.4597
[train] u: 0052200; loss: 0.0851002; baccs: [0.49939373 0.5        0.5        ... 0.5        0.5        0.5       ]; train_aucs:[0.64110948 0.32988396 0.39194649 ... 0.5530303  0.89483251 0.90504631]; bacc: 0.5001; average_auc:0.4610
[train] u: 0052300; loss: 0.0830700; baccs: [0.5 0.5 0.5 ... 0.5 0.5 0.5]; train_aucs:[0.66448337 0.32874379 0.38974808 ... 0.54991342 0.89457284 0.91508699]; bacc: 0.5000; average_auc:0.4601
[train] u: 0052400; loss: 0.0732680; baccs: [0.5 0.5 0.5 ... 0.5 0.5 0.5]; train_aucs:[0.66140871 0.3297685  0.39176277 ... 0.55296537 0.89656366 0.90876829]; bacc: 0.5000; average_auc:0.4602
[train] u: 0052500; loss: 0.0847730; baccs: [0.5 0.5 0.5 ... 0.5 0.5 0.5]; train_aucs:[0.65864802 0.32864277 0.3912503  ... 0.55253247 0.90045876 0.91906864]; bacc: 0.5000; average_auc:0.4604
[validation] u: 0052500; loss: 0.0866461; baccs: [0.5 0.5 0.5 ... 0.5 0.5 0.5]; validation_aucs:[0.86373084 0.73798389 0.48329191 ... 0.29696025 0.29566121 0.47591823]; bacc: 0.5000; validation_auc:0.4524
[train] u: 0052600; loss: 0.0756395; baccs: [0.5 0.5 0.5 ... 0.5 0.5 0.5]; train_aucs:[0.6585181  0.33349209 0.3910279  ... 0.55021645 0.88678265 0.91543322]; bacc: 0.5000; average_auc:0.4604
[train] u: 0052700; loss: 0.0853215; baccs: [0.5 0.5 0.5 ... 0.5 0.5 0.5]; train_aucs:[0.66113806 0.32943655 0.39126411 ... 0.55222944 0.89595776 0.91032632]; bacc: 0.5001; average_auc:0.4604
[train] u: 0052800; loss: 0.0846542; baccs: [0.5 0.5 0.5 ... 0.5 0.5 0.5]; train_aucs:[0.66222068 0.32523669 0.39093811 ... 0.55257576 0.89864105 0.89197611]; bacc: 0.5000; average_auc:0.4612
[train] u: 0052900; loss: 0.0794576; baccs: [0.5 0.5 0.5 ... 0.5 0.5 0.5]; train_aucs:[0.65818249 0.32874379 0.3916426  ... 0.55318182 0.91638535 0.88306068]; bacc: 0.5000; average_auc:0.4612
[train] u: 0053000; loss: 0.0806122; baccs: [0.5        0.4999567  0.49986947 ... 0.49991342 0.5        0.49987015]; train_aucs:[0.65948164 0.32724281 0.39098093 ... 0.55376623 0.90314204 0.89154332]; bacc: 0.5000; average_auc:0.4605
[validation] u: 0053000; loss: 0.0865853; baccs: [0.5        0.49974018 0.5        ... 0.5        0.5        0.5       ]; validation_aucs:[0.85827488 0.74694726 0.48298506 ... 0.291894   0.29150429 0.47539848]; bacc: 0.5000; validation_auc:0.4522
[train] u: 0053100; loss: 0.0770055; baccs: [0.5        0.5        0.5        ... 0.49987012 0.5        0.5       ]; train_aucs:[0.65901611 0.33082208 0.39240924 ... 0.56248918 0.8975158  0.91136501]; bacc: 0.5000; average_auc:0.4607
[train] u: 0053200; loss: 0.0864502; baccs: [0.5 0.5 0.5 ... 0.5 0.5 0.5]; train_aucs:[0.65718647 0.32846958 0.39141882 ... 0.55558442 0.89145676 0.90643123]; bacc: 0.5000; average_auc:0.4610
[train] u: 0053300; loss: 0.0720275; baccs: [0.5 0.5 0.5 ... 0.5 0.5 0.5]; train_aucs:[0.65554088 0.33157257 0.3929604  ... 0.55491342 0.87206786 0.92400242]; bacc: 0.5000; average_auc:0.4619
[train] u: 0053400; loss: 0.0852666; baccs: [0.5 0.5 0.5 ... 0.5 0.5 0.5]; train_aucs:[0.6646999  0.32800774 0.39213988 ... 0.55294372 0.88314723 0.90141089]; bacc: 0.5000; average_auc:0.4615
[train] u: 0053500; loss: 0.0775164; baccs: [0.4999567 0.5       0.5       ... 0.5       0.5       0.5      ]; train_aucs:[0.65629872 0.32525113 0.39267032 ... 0.54755411 0.87544361 0.93049424]; bacc: 0.5000; average_auc:0.4608
[validation] u: 0053500; loss: 0.0841253; baccs: [0.5 0.5 0.5 ... 0.5 0.5 0.5]; validation_aucs:[0.84658353 0.72551312 0.50524717 ... 0.28890621 0.30319564 0.47089397]; bacc: 0.5000; validation_auc:0.4520
[train] u: 0053600; loss: 0.0834784; baccs: [0.5        0.5        0.5        ... 0.5        0.5        0.49969706]; train_aucs:[0.65351637 0.33142824 0.3909685  ... 0.55268398 0.88981217 0.88903315]; bacc: 0.5001; average_auc:0.4609
[train] u: 0053700; loss: 0.0873237; baccs: [0.5 0.5 0.5 ... 0.5 0.5 0.5]; train_aucs:[0.65463147 0.32243679 0.39074887 ... 0.59385281 0.89846793 0.90357483]; bacc: 0.5000; average_auc:0.4619
[train] u: 0053800; loss: 0.0870281; baccs: [0.5 0.5 0.5 ... 0.5 0.5 0.5]; train_aucs:[0.66095401 0.32757476 0.39131522 ... 0.5674026  0.94088116 0.845235  ]; bacc: 0.5000; average_auc:0.4627
[train] u: 0053900; loss: 0.0897503; baccs: [0.5       0.5       0.5       ... 0.5       0.5       0.4997836]; train_aucs:[0.65574658 0.32429858 0.39006787 ... 0.54857143 0.89595776 0.90089154]; bacc: 0.5000; average_auc:0.4613
[train] u: 0054000; loss: 0.0849050; baccs: [0.5 0.5 0.5 ... 0.5 0.5 0.5]; train_aucs:[0.65360298 0.32652119 0.39145335 ... 0.63313853 0.89059119 0.83779105]; bacc: 0.5000; average_auc:0.4630
[validation] u: 0054000; loss: 0.0873299; baccs: [0.5 0.5 0.5 ... 0.5 0.5 0.5]; validation_aucs:[0.86632892 0.73564562 0.50219399 ... 0.28124188 0.28383996 0.47383922]; bacc: 0.5000; validation_auc:0.4536
[train] u: 0054100; loss: 0.0825489; baccs: [0.5       0.5       0.5       ... 0.5       0.4997836 0.5      ]; train_aucs:[0.65254201 0.32657892 0.3894435  ... 0.55584416 0.90824894 0.91707782]; bacc: 0.5000; average_auc:0.4618
[train] u: 0054200; loss: 0.0776965; baccs: [0.5        0.5        0.5        ... 0.5        0.49995673 0.5       ]; train_aucs:[0.64105534 0.32995613 0.38986757 ... 0.59835498 0.88029083 0.9032286 ]; bacc: 0.5000; average_auc:0.4641
[train] u: 0054300; loss: 0.0833531; baccs: [0.5 0.5 0.5 ... 0.5 0.5 0.5]; train_aucs:[0.64312316 0.32082034 0.38919071 ... 0.58781385 0.87578984 0.88963905]; bacc: 0.5000; average_auc:0.4641
[train] u: 0054400; loss: 0.0815702; baccs: [0.5        0.5        0.5        ... 0.5        0.49995673 0.5       ]; train_aucs:[0.65093972 0.33028807 0.39005681 ... 0.5762987  0.87942526 0.91136501]; bacc: 0.5000; average_auc:0.4615
[train] u: 0054500; loss: 0.0838579; baccs: [0.5 0.5 0.5 ... 0.5 0.5 0.5]; train_aucs:[0.65438247 0.32464496 0.38772234 ... 0.56030303 0.8764823  0.90461352]; bacc: 0.5000; average_auc:0.4619
[validation] u: 0054500; loss: 0.0869437; baccs: [0.5 0.5 0.5 ... 0.5 0.5 0.5]; validation_aucs:[0.86152247 0.73681476 0.49648654 ... 0.29293323 0.27994284 0.46994109]; bacc: 0.4999; validation_auc:0.4540
[train] u: 0054600; loss: 0.0713340; baccs: [0.5       0.4999567 0.5       ... 0.5       0.5       0.5      ]; train_aucs:[0.66799108 0.31288246 0.38963965 ... 0.55465368 0.87250065 0.8844456 ]; bacc: 0.5000; average_auc:0.4619
[train] u: 0054700; loss: 0.0786462; baccs: [0.5        0.5        0.5        ... 0.5        0.49995673 0.5       ]; train_aucs:[0.67082756 0.35143171 0.39650907 ... 0.56982684 0.87007704 0.89396693]; bacc: 0.5000; average_auc:0.4642
[train] u: 0054800; loss: 0.0783708; baccs: [0.5        0.5        0.49991298 ... 0.5        0.5        0.49987015]; train_aucs:[0.66728737 0.33632086 0.39017008 ... 0.55627706 0.86522981 0.92504111]; bacc: 0.5000; average_auc:0.4636
[train] u: 0054900; loss: 0.0705925; baccs: [0.5        0.5        0.5        ... 0.5        0.49995673 0.5       ]; train_aucs:[0.65992552 0.35107089 0.39260539 ... 0.55625541 0.86592227 0.90045876]; bacc: 0.5000; average_auc:0.4653
[train] u: 0055000; loss: 0.0727791; baccs: [0.5 0.5 0.5 ... 0.5 0.5 0.5]; train_aucs:[0.65805257 0.36635492 0.38948632 ... 0.5528355  0.8576993  0.97939929]; bacc: 0.5000; average_auc:0.4631
[validation] u: 0055000; loss: 0.0779522; baccs: [0.5 0.5 0.5 ... 0.5 0.5 0.5]; validation_aucs:[0.82813718 0.6778384  0.48158888 ... 0.27825409 0.2583788  0.45893971]; bacc: 0.5000; validation_auc:0.4552
[train] u: 0055100; loss: 0.0724257; baccs: [0.5        0.5        0.5        ... 0.5        0.49995673 0.5       ]; train_aucs:[0.66269704 0.3497864  0.39435072 ... 0.56279221 0.86263308 0.96286679]; bacc: 0.5000; average_auc:0.4641
[train] u: 0055200; loss: 0.0691879; baccs: [0.5 0.5 0.5 ... 0.5 0.5 0.5]; train_aucs:[0.66317339 0.33086537 0.38612966 ... 0.57467532 0.86211374 0.97031074]; bacc: 0.5000; average_auc:0.4637
[train] u: 0055300; loss: 0.0634509; baccs: [0.5        0.5        0.5        ... 0.5        0.5        0.49991345]; train_aucs:[0.6535272  0.34362372 0.38925011 ... 0.57021645 0.85224617 0.95144118]; bacc: 0.5000; average_auc:0.4649
[train] u: 0055400; loss: 0.0718748; baccs: [0.5        0.5        0.4999565  ... 0.5        0.49991345 0.49991345]; train_aucs:[0.65902694 0.39571066 0.3856448  ... 0.55324675 0.8554488  0.95031594]; bacc: 0.4999; average_auc:0.4639
[train] u: 0055500; loss: 0.0664679; baccs: [0.5       0.4999567 0.5       ... 0.5       0.5       0.5      ]; train_aucs:[0.64026503 0.35528519 0.3890802  ... 0.54541126 0.84835108 0.94572838]; bacc: 0.5000; average_auc:0.4646
[validation] u: 0055500; loss: 0.0728019; baccs: [0.5 0.5 0.5 ... 0.5 0.5 0.5]; validation_aucs:[0.79618083 0.62730579 0.49186842 ... 0.32034295 0.24408937 0.4212578 ]; bacc: 0.5000; validation_auc:0.4551
[train] u: 0055600; loss: 0.0604021; baccs: [0.4999567  0.4999567  0.49991298 ... 0.5        0.49995673 0.49995673]; train_aucs:[0.62972025 0.34907921 0.38820029 ... 0.57441558 0.84021466 0.93871722]; bacc: 0.5000; average_auc:0.4665
[train] u: 0055700; loss: 0.0588422; baccs: [0.5        0.5        0.4999565  ... 0.5        0.5        0.49995673]; train_aucs:[0.63776416 0.33487761 0.38656754 ... 0.56707792 0.83857007 0.93863066]; bacc: 0.5000; average_auc:0.4639
[train] u: 0055800; loss: 0.0540277; baccs: [0.5        0.5        0.5        ... 0.5        0.49995673 0.5       ]; train_aucs:[0.66583665 0.33901974 0.38810636 ... 0.57140693 0.84514845 0.93724574]; bacc: 0.5000; average_auc:0.4639
[train] u: 0055900; loss: 0.0565889; baccs: [0.5 0.5 0.5 ... 0.5 0.5 0.5]; train_aucs:[0.63774251 0.34489378 0.38731485 ... 0.55727273 0.84289795 0.93464901]; bacc: 0.5001; average_auc:0.4636
[train] u: 0056000; loss: 0.0527945; baccs: [0.5        0.5        0.5        ... 0.5        0.5        0.49995673]; train_aucs:[0.67424866 0.33753319 0.3910652  ... 0.55138528 0.84497533 0.93421622]; bacc: 0.5000; average_auc:0.4638
[validation] u: 0056000; loss: 0.0558272; baccs: [0.5 0.5 0.5 ... 0.5 0.5 0.5]; validation_aucs:[0.89010133 0.68199532 0.48907607 ... 0.31592621 0.23603533 0.41606029]; bacc: 0.5000; validation_auc:0.4537
[train] u: 0056100; loss: 0.0539166; baccs: [0.5 0.5 0.5 ... 0.5 0.5 0.5]; train_aucs:[0.66459163 0.33891872 0.38644598 ... 0.55766234 0.84203237 0.93144638]; bacc: 0.5000; average_auc:0.4626
[train] u: 0056200; loss: 0.0498620; baccs: [0.5        0.5        0.5        ... 0.5        0.49995673 0.5       ]; train_aucs:[0.64550494 0.32978293 0.39331126 ... 0.55822511 0.84056089 0.92928244]; bacc: 0.5000; average_auc:0.4645
[train] u: 0056300; loss: 0.0484881; baccs: [0.4999567  0.5        0.5        ... 0.5        0.49995673 0.49995673]; train_aucs:[0.6353499  0.33772082 0.38812708 ... 0.51774892 0.8332035  0.92339652]; bacc: 0.5000; average_auc:0.4607
[train] u: 0056400; loss: 0.0483765; baccs: [0.5 0.5 0.5 ... 0.5 0.5 0.5]; train_aucs:[0.63990776 0.33707135 0.38995529 ... 0.54614719 0.82922185 0.92270406]; bacc: 0.5000; average_auc:0.4602
[train] u: 0056500; loss: 0.0451309; baccs: [0.4999567  0.4999567  0.5        ... 0.4999567  0.49995673 0.5       ]; train_aucs:[0.63955049 0.33832698 0.38679546 ... 0.5345671  0.83476153 0.9226175 ]; bacc: 0.4999; average_auc:0.4609
[validation] u: 0056500; loss: 0.0474576; baccs: [0.5 0.5 0.5 ... 0.5 0.5 0.5]; validation_aucs:[0.76279553 0.62016108 0.48232532 ... 0.26097688 0.26058717 0.4513167 ]; bacc: 0.5000; validation_auc:0.4525
[train] u: 0056600; loss: 0.0470005; baccs: [0.5        0.5        0.49973893 ... 0.4999567  0.5        0.49995673]; train_aucs:[0.63761259 0.33948158 0.39100027 ... 0.53887446 0.83874318 0.92235783]; bacc: 0.4999; average_auc:0.4615
[train] u: 0056700; loss: 0.0454328; baccs: [0.5 0.5 0.5 ... 0.5 0.5 0.5]; train_aucs:[0.65246622 0.34682773 0.39005267 ... 0.54352814 0.84281139 0.92607981]; bacc: 0.5000; average_auc:0.4607
[train] u: 0056800; loss: 0.0521869; baccs: [0.4999134  0.4999134  0.5        ... 0.4999567  0.49995673 0.5       ]; train_aucs:[0.65776026 0.32796444 0.39040906 ... 0.545      0.84385008 0.92097291]; bacc: 0.5000; average_auc:0.4605
[train] u: 0056900; loss: 0.0415634; baccs: [0.5 0.5 0.5 ... 0.5 0.5 0.5]; train_aucs:[0.65907024 0.33321787 0.39010378 ... 0.5441342  0.84385008 0.91837618]; bacc: 0.5000; average_auc:0.4607
[train] u: 0057000; loss: 0.0496085; baccs: [0.5 0.5 0.5 ... 0.5 0.5 0.5]; train_aucs:[0.66386627 0.32473156 0.38907054 ... 0.54339827 0.84038778 0.92633948]; bacc: 0.5000; average_auc:0.4595
[validation] u: 0057000; loss: 0.0519053; baccs: [0.5 0.5 0.5 ... 0.5 0.5 0.5]; validation_aucs:[0.8724344  0.69680436 0.48327657 ... 0.2951416  0.28773707 0.45807346]; bacc: 0.5000; validation_auc:0.4524
[train] u: 0057100; loss: 0.0446920; baccs: [0.4999134 0.5       0.5       ... 0.5       0.5       0.5      ]; train_aucs:[0.65027932 0.33266944 0.40172778 ... 0.54075758 0.84644681 0.91777028]; bacc: 0.5000; average_auc:0.4612
[train] u: 0057200; loss: 0.0471644; baccs: [0.5 0.5 0.5 ... 0.5 0.5 0.5]; train_aucs:[0.65164343 0.35365431 0.3943818  ... 0.54670996 0.8468796  0.91188436]; bacc: 0.5000; average_auc:0.4602
[train] u: 0057300; loss: 0.0444193; baccs: [0.5 0.5 0.5 ... 0.5 0.5 0.5]; train_aucs:[0.64620864 0.34889158 0.39426577 ... 0.56906926 0.8480914  0.9197611 ]; bacc: 0.5000; average_auc:0.4590
[train] u: 0057400; loss: 0.0504420; baccs: [0.5 0.5 0.5 ... 0.5 0.5 0.5]; train_aucs:[0.64330721 0.36671574 0.38760769 ... 0.56207792 0.85865143 0.87102917]; bacc: 0.5000; average_auc:0.4608
[train] u: 0057500; loss: 0.0433464; baccs: [0.5        0.5        0.49978244 ... 0.4999567  0.49991345 0.49974033]; train_aucs:[0.65909189 0.39129431 0.39130831 ... 0.56348485 0.84817796 0.91101878]; bacc: 0.4999; average_auc:0.4595
[validation] u: 0057500; loss: 0.0564416; baccs: [0.5        0.5        0.49960876 ... 0.5        0.4998701  0.4996102 ]; validation_aucs:[0.85879449 0.67692907 0.48306177 ... 0.29059496 0.29670044 0.46145184]; bacc: 0.4999; validation_auc:0.4522
[train] u: 0057600; loss: 0.0457278; baccs: [0.4999134  0.5        0.49982595 ... 0.5        0.5        0.5       ]; train_aucs:[0.66542526 0.36483951 0.38993249 ... 0.56668831 0.84964944 0.91612568]; bacc: 0.5000; average_auc:0.4590
[train] u: 0057700; loss: 0.0436560; baccs: [0.5        0.5        0.49978244 ... 0.5        0.5        0.5       ]; train_aucs:[0.65420925 0.3644354  0.38940344 ... 0.56149351 0.84385008 0.91733749]; bacc: 0.5000; average_auc:0.4586
[train] u: 0057800; loss: 0.0391156; baccs: [0.5 0.5 0.5 ... 0.5 0.5 0.5]; train_aucs:[0.65440412 0.36883732 0.39941403 ... 0.54439394 0.78230763 0.90885484]; bacc: 0.5000; average_auc:0.4607
[train] u: 0057900; loss: 0.0425589; baccs: [0.5 0.5 0.5 ... 0.5 0.5 0.5]; train_aucs:[0.6460246  0.37173825 0.39013417 ... 0.56571429 0.78040336 0.93014801]; bacc: 0.5000; average_auc:0.4582
[train] u: 0058000; loss: 0.0421218; baccs: [0.5 0.5 0.5 ... 0.5 0.5 0.5]; train_aucs:[0.65247705 0.374466   0.3895692  ... 0.565      0.8172769  0.91413486]; bacc: 0.5000; average_auc:0.4593
[validation] u: 0058000; loss: 0.0442665; baccs: [0.5 0.5 0.5 ... 0.5 0.5 0.5]; validation_aucs:[0.84346584 0.63964666 0.48069901 ... 0.29734996 0.30007794 0.47219335]; bacc: 0.5000; validation_auc:0.4524
[train] u: 0058100; loss: 0.0454723; baccs: [0.5 0.5 0.5 ... 0.5 0.5 0.5]; train_aucs:[0.66236142 0.37251761 0.39172686 ... 0.56744589 0.82143166 0.90998009]; bacc: 0.5000; average_auc:0.4591
[train] u: 0058200; loss: 0.0430285; baccs: [0.5 0.5 0.5 ... 0.5 0.5 0.5]; train_aucs:[0.65786853 0.37113209 0.39465945 ... 0.56093074 0.83008742 0.91101878]; bacc: 0.5000; average_auc:0.4588
